,S_INFO_WINDCODE,S_INFO_COMPNAME,INDUSTRIESALIAS,INDUSTRIESNAME,INDUSTRIESCODE,REPORT_PERIOD,S_FA_EBT_TTM,ENTRY_DT,REMOVE_DT
240,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20150930,193741561.48,20191202,
241,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20150630,222303560.94,20191202,
242,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20150331,211530189.69,20191202,
243,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20141231,231314186.0,20191202,
244,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20140930,294736013.54,20191202,
245,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20140630,293966329.95,20191202,
246,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20140331,245361750.22,20191202,
247,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20131231,291293980.4,20191202,
248,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20130930,133443111.98,20191202,
249,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20130630,101889161.39,20191202,
250,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20130331,141992173.2,20191202,
251,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20121231,148022696.15,20191202,
252,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20120930,240597326.37,20191202,
253,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20120630,316015104.15,20191202,
254,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20120331,401468533.65,20191202,
255,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20111231,343405421.57,20191202,
256,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20110930,231765053.01,20191202,
257,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20110630,159019895.38,20191202,
258,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20110331,318842174.04,20191202,
259,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20101231,336388832.15,20191202,
260,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20100930,378543945.49,20191202,
261,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20100630,390860661.03,20191202,
262,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20100331,205642598.7,20191202,
263,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20091231,207651277.11,20191202,
264,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20090930,220114080.84,20191202,
265,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20090630,211391296.43,20191202,
266,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20090331,114699155.42,20191202,
267,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20081231,137633732.32,20191202,
268,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20080930,350532731.75,20191202,
269,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20080630,356692744.42,20191202,
270,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20080331,348399036.71,20191202,
271,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20071231,298547299.66,20191202,
272,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20070930,192973986.4,20191202,
273,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20070630,171191389.01,20191202,
274,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20070331,114668232.66,20191202,
275,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20061231,108269364.68,20191202,
276,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20060930,62218063.05,20191202,
277,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20060630,87583051.54,20191202,
278,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20060331,123161568.44,20191202,
279,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20051231,124086621.28,20191202,
280,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20050930,87909981.75,20191202,
281,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20050630,47937977.61,20191202,
282,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20050331,44704038.28,20191202,
283,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20041231,45702812.19,20191202,
284,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20040930,103932548.07,20191202,
285,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20040630,116095440.19,20191202,
286,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20040331,124138227.45,20191202,
287,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20031231,123225286.6,20191202,
288,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20030930,100631943.14,20191202,
289,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20030630,105435526.75,20191202,
290,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20030331,194402010.96,20191202,
291,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20021231,197429429.9,20191202,
292,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20020930,204300586.87,20191202,
293,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20020630,205020107.64,20191202,
294,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20020331,126844863.6,20191202,
295,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20011231,126844863.6,20191202,
296,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20010930,125657855.54,20191202,
297,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20010630,115850380.82,20191202,
298,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20001231,125657855.54,20191202,
299,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,20000630,121194245.64,20191202,
300,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19991231,93952980.14,20191202,
301,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19990630,71577388.05,20191202,
302,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19981231,81165607.59,20191202,
303,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19980630,97191989.45,20191202,
304,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19971231,64758376.71,20191202,
305,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19970630,33841770.41,20191202,
306,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19961231,33841770.41,20191202,
307,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19951231,21671661.81,20191202,
308,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19941231,14406828.66,20191202,
309,000061.SZ,深圳市农产品集团股份有限公司,37,农林牧渔,b10k000000000000,19931231,10528345.4,20191202,
310,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20230331,228355706.37,20191202,
311,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20221231,225322653.24,20191202,
312,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20220930,278712232.53,20191202,
313,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20220630,295741463.28,20191202,
314,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20220331,314770690.47,20191202,
315,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20211231,315485189.54,20191202,
316,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20210930,287260846.56,20191202,
317,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20210630,300967465.45,20191202,
318,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20210331,293898943.4,20191202,
319,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20201231,285339793.18,20191202,
320,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20200930,295497828.26,20191202,
321,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20200630,292111441.62,20191202,
322,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20200331,274213599.68,20191202,
323,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20191231,259707602.14,20191202,
324,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20190930,251716159.49,20191202,
325,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20190630,255126934.6,20191202,
326,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20190331,265300671.69,20191202,
327,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20181231,277309830.14,20191202,
328,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20180930,254926739.84,20191202,
329,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20180630,366457272.36,20191202,
330,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20180331,311021540.81,20191202,
331,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20171231,284650461.48,20191202,
332,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20170930,434780060.55,20191202,
333,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20170630,213380691.52,20191202,
334,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20170331,199272294.42,20191202,
335,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20161231,134653035.35,20191202,
336,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20160930,-182886692.27,20191202,
337,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20160630,-195898072.89,20191202,
338,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20160331,-234820614.26,20191202,
339,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20151231,-110417145.18,20191202,
340,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20150930,-95860468.21,20191202,
341,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20150630,-81029840.59,20191202,
342,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20150331,-74625574.65,20191202,
343,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20141231,-195417757.51,20191202,
344,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20140930,-10467066.48,20191202,
345,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20140630,-2657517.4,20191202,
346,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20140331,708155.23,20191202,
347,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20131231,11630006.29,20191202,
348,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20130930,-149169931.49,20191202,
349,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20130630,-155509217.3,20191202,
350,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20130331,-124902036.75,20191202,
351,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20121231,-125209177.14,20191202,
352,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20120930,-91945554.67,20191202,
353,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20120630,-68658602.4,20191202,
354,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20120331,-75250458.71,20191202,
355,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20111231,-41983785.87,20191202,
356,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20110930,-28840344.5,20191202,
357,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20110630,-20286052.23,20191202,
358,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20110331,63338373.84,20191202,
359,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20101231,59149596.98,20191202,
360,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20100930,72961510.45,20191202,
361,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20100630,68396549.29,20191202,
362,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20100331,98192613.83,20191202,
363,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20091231,81182113.79,20191202,
364,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20090930,53486413.32,20191202,
365,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20090630,51918425.34,20191202,
366,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20090331,-68071976.64,20191202,
367,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20081231,-79174628.37,20191202,
368,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20080930,-83563776.56,20191202,
369,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20080630,-66151058.94,20191202,
370,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20080331,-42824690.83,20191202,
371,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20071231,-18615927.17,20191202,
372,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20070930,45291156.9,20191202,
373,000505.SZ,海南京粮控股股份有限公司,37,农林牧渔,b10k000000000000,20070630,104962040.26,20191202,
