code,date,closePoint,change,lastDayUpPercent,pe_lym,pe_ttm
399903.SZ,20170113,3164.2729,14.5533,0.4621,11.4084,11.7442
399903.SZ,20170112,3149.7196,-9.0008,-0.285,11.3526,11.6868
399903.SZ,20170111,3158.7204,-16.443,-0.5179,11.3755,11.6982
399903.SZ,20170110,3175.1634,-5.8387,-0.1835,11.4209,11.7509
399903.SZ,20170109,3181.0021,11.8717,0.3746,11.4495,11.7803
399903.SZ,20170106,3169.1304,-18.3691,-0.5763,11.404,11.7335
399903.SZ,20170105,3187.4995,-0.8147,-0.0256,11.4217,11.7517
399903.SZ,20170104,3188.3142,21.9114,0.692,11.3936,11.7228
399903.SZ,20170103,3166.4028,31.9568,1.0195,11.3254,11.6455
399903.SZ,20161230,3134.446,14.9865,0.4804,11.2091,11.526
399903.SZ,20161229,3119.4595,-3.4689,-0.1111,11.1632,11.4788
399903.SZ,20161228,3122.9284,-14.0891,-0.4491,11.1809,11.4969
399903.SZ,20161227,3137.0175,-5.3753,-0.1711,11.2233,11.5406
399903.SZ,20161226,3142.3928,19.1941,0.6146,11.2758,11.5946
399903.SZ,20161223,3123.1987,-23.3837,-0.7431,11.2162,11.5333
399903.SZ,20161222,3146.5824,-5.1347,-0.1629,11.2826,11.6016
399903.SZ,20161221,3151.7171,24.4142,0.7807,11.2709,11.5895
399903.SZ,20161220,3127.3029,-20.8744,-0.6631,11.1462,11.4613
399903.SZ,20161219,3148.1773,-20.6302,-0.6511,11.2178,11.535
399903.SZ,20161216,3168.808,-1.053,-0.0332,11.2609,11.5793
399903.SZ,20161215,3169.861,-55.133,-1.7096,11.2702,11.5887
399903.SZ,20161214,3224.994,-23.194,-0.7141,11.4866,11.8113
399903.SZ,20161213,3248.188,-12.773,-0.3917,11.5444,11.8708
399903.SZ,20161212,3260.961,-56.569,-1.7052,11.5868,11.9143
399903.SZ,20161209,3317.53,36.762,1.1205,11.6832,12.0144
399903.SZ,20161208,3280.768,-1.116,-0.034,11.5344,11.8613
399903.SZ,20161207,3281.884,9.05,0.2765,11.5452,11.8724
399903.SZ,20161206,3272.834,-8.175,-0.2492,11.512,11.8384
399903.SZ,20161205,3281.009,-67.14,-2.0053,11.5549,11.8825
399903.SZ,20161202,3348.149,-30.591,-0.9054,11.7536,12.0868
399903.SZ,20161201,3378.74,26.868,0.8016,11.8056,12.1403
399903.SZ,20161130,3351.872,-26.971,-0.7982,11.7178,12.05
399903.SZ,20161129,3378.843,41.815,1.2531,11.8556,12.1917
399903.SZ,20161128,3337.028,13.474,0.4054,11.7328,12.0654
399903.SZ,20161125,3323.554,35.492,1.0794,11.6554,11.9858
399903.SZ,20161124,3288.062,15.404,0.4707,11.5438,11.8711
399903.SZ,20161123,3272.658,15.078,0.4629,11.5165,11.843
399903.SZ,20161122,3257.58,25.713,0.7956,11.4909,11.8166
399903.SZ,20161121,3231.867,29.785,0.9302,11.3747,11.6971
399903.SZ,20161118,3202.082,-14.209,-0.4418,11.2486,11.5675
399903.SZ,20161117,3216.291,9.248,0.2884,11.3017,11.6221
399903.SZ,20161116,3207.043,-2.359,-0.0735,11.2819,11.6017
399903.SZ,20161115,3209.402,-1.512,-0.0471,11.2879,11.6079
399903.SZ,20161114,3210.914,9.544,0.2981,11.3127,11.6334
399903.SZ,20161111,3201.37,24.032,0.7564,11.2612,11.5804
399903.SZ,20161110,3177.338,33.237,1.0571,11.1788,11.4957
399903.SZ,20161109,3144.101,-14.135,-0.4476,11.0558,11.3693
399903.SZ,20161108,3158.236,11.226,0.3567,11.1226,11.438
399903.SZ,20161107,3147.01,3.448,0.1097,11.0802,11.4207
399903.SZ,20161104,3143.562,-5.833,-0.1852,11.0602,11.5796
399903.SZ,20161103,3149.395,31.374,1.0062,11.0833,11.5123
399903.SZ,20161102,3118.021,-28.267,-0.8984,10.9853,11.2967
399903.SZ,20161101,3146.288,20.707,0.6625,11.079,11.3931
399903.SZ,20161031,3125.581,-3.854,-0.1231,11.0238,11.3363
399903.SZ,20161028,3129.434,1.92,0.0614,11.0435,11.4675
399903.SZ,20161027,3127.514,-12.054,-0.3839,11.0315,11.5944
399903.SZ,20161026,3139.568,-11.696,-0.3712,11.069,11.6123
399903.SZ,20161025,3151.264,-2.473,-0.0784,11.1265,11.6743
399903.SZ,20161024,3153.737,37.523,1.2041,11.1398,11.7146
399903.SZ,20161021,3116.214,16.576,0.5348,11.0091,11.5784
399903.SZ,20161020,3099.638,2.149,0.0694,10.9463,11.5213
399903.SZ,20161019,3097.489,-3.803,-0.1226,10.9416,11.513
399903.SZ,20161018,3101.292,39.495,1.2899,10.9495,11.5212
399903.SZ,20161017,3061.797,-25.919,-0.8394,10.8075,11.3718
399903.SZ,20161014,3087.716,7.576,0.246,10.889,11.4624
399903.SZ,20161013,3080.14,2.189,0.0711,10.8591,11.431
399903.SZ,20161012,3077.951,-7.541,-0.2444,10.8578,11.4296
399903.SZ,20161011,3085.492,10.709,0.3483,10.8808,11.4585
399903.SZ,20161010,3074.783,32.163,1.0571,10.8497,11.4258
399903.SZ,20160930,3042.62,8.073,0.266,10.7245,11.2939
399903.SZ,20160929,3034.547,13.473,0.446,10.7086,11.2771
399903.SZ,20160928,3021.074,-8.177,-0.2699,10.6586,11.2245
399903.SZ,20160927,3029.251,16.546,0.5492,10.6952,11.2631
399903.SZ,20160926,3012.705,-45.196,-1.478,10.6384,11.2033
399903.SZ,20160923,3057.901,-14.597,-0.4751,10.7881,11.3608
399903.SZ,20160922,3072.498,28.262,0.9284,10.8149,11.3891
399903.SZ,20160921,3044.236,7.58,0.2496,10.7341,11.3041
399903.SZ,20160920,3036.656,-7.048,-0.2316,10.7137,11.2825
399903.SZ,20160919,3043.704,21.739,0.7194,10.7341,11.3041
399903.SZ,20160914,3021.965,-22.36,-0.7345,10.6721,11.2388
399903.SZ,20160913,3044.325,-7.947,-0.2604,10.7611,11.3325
399903.SZ,20160912,3052.272,-41.066,-1.3276,10.7937,11.3668
399903.SZ,20160909,3093.338,-16.306,-0.5244,10.9414,11.5223
399903.SZ,20160908,3109.644,-1.24,-0.0399,10.9907,11.5742
399903.SZ,20160907,3110.884,-0.136,-0.0044,10.9952,11.579
399903.SZ,20160906,3111.02,12.074,0.3896,10.994,11.5777
399903.SZ,20160905,3098.946,2.942,0.095,10.9772,11.56
399903.SZ,20160902,3096.004,16.084,0.5222,10.9752,11.5579
399903.SZ,20160901,3079.92,-24.594,-0.7922,10.9419,11.5228
399903.SZ,20160831,3104.514,20.968,0.68,11.0093,11.5938
399903.SZ,20160830,3083.546,8.503,0.2765,10.9499,11.5293
399903.SZ,20160829,3075.043,-4.47,-0.1452,10.9099,11.4637
399903.SZ,20160826,3079.513,-4.88,-0.1582,10.9231,11.3707
399903.SZ,20160825,3084.393,-16.931,-0.5459,10.9412,11.2872
399903.SZ,20160824,3101.324,-14.578,-0.4679,10.9902,11.3259
399903.SZ,20160823,3115.902,5.296,0.1703,11.0245,11.3713
399903.SZ,20160822,3110.606,-21.433,-0.6843,11.0038,11.3419
399903.SZ,20160819,3132.039,-0.421,-0.0134,11.0609,11.3786
399903.SZ,20160818,3132.46,-13.689,-0.4351,11.0474,11.3657
399903.SZ,20160817,3146.149,-10.063,-0.3188,11.079,11.428
399903.SZ,20160816,3156.212,-21.132,-0.6651,11.1029,11.455
399903.SZ,20160815,3177.344,93.972,3.0477,11.2136,11.5695
399903.SZ,20160812,3083.372,64.568,2.1389,10.9217,11.2683
399903.SZ,20160811,3018.804,3.431,0.1138,10.7114,11.053
399903.SZ,20160810,3015.373,-13.771,-0.4546,10.6865,11.0299
399903.SZ,20160809,3029.144,19.42,0.6452,10.7217,11.0609
399903.SZ,20160808,3009.724,21.75,0.7279,10.6579,10.9951
399903.SZ,20160805,2987.974,10.196,0.3424,10.5828,10.9176
399903.SZ,20160804,2977.778,4.982,0.1676,10.5692,10.9036
399903.SZ,20160803,2972.796,0.874,0.0294,10.5647,10.8989
399903.SZ,20160802,2971.922,4.317,0.1455,10.5746,10.8984
399903.SZ,20160801,2967.605,-14.773,-0.4953,10.5533,10.8836
399903.SZ,20160729,2982.378,-12.68,-0.4234,10.5867,10.8921
399903.SZ,20160728,2995.058,-0.455,-0.0152,10.6116,10.8721
399903.SZ,20160727,2995.513,-24.576,-0.8138,10.6267,10.8876
399903.SZ,20160726,3020.089,34.126,1.1429,10.7084,10.9713
399903.SZ,20160725,2985.963,1.903,0.0638,10.5977,10.8572
399903.SZ,20160722,2984.06,-27.665,-0.9186,10.5913,10.8257
399903.SZ,20160721,3011.725,13.501,0.4503,10.6734,10.878
399903.SZ,20160720,2998.224,-10.02,-0.3331,10.638,10.8419
399903.SZ,20160719,3008.244,-20.148,-0.6653,10.6757,10.8803
399903.SZ,20160718,3028.392,-11.511,-0.3787,10.7442,10.9396
399903.SZ,20160715,3039.903,-0.483,-0.0159,10.7692,10.9618
399903.SZ,20160714,3040.386,-7.848,-0.2575,10.7554,10.9477
399903.SZ,20160713,3048.234,-1.033,-0.0339,10.7995,10.9926
399903.SZ,20160712,3049.267,63.728,2.1346,10.7814,10.9742
399903.SZ,20160711,2985.539,11.436,0.3845,10.5623,10.7512
399903.SZ,20160708,2974.103,-20.372,-0.6803,10.5296,10.6948
399903.SZ,20160707,2994.475,-8.918,-0.2969,10.6474,10.8145
399903.SZ,20160706,3003.393,5.421,0.1808,10.6765,10.844
399903.SZ,20160705,2997.972,-4.389,-0.1462,10.6646,10.8319
399903.SZ,20160704,3002.361,38.532,1.3001,10.6483,10.8153
399903.SZ,20160701,2963.829,4.025,0.136,10.4919,10.6565
399903.SZ,20160630,2959.804,5.124,0.1734,10.4768,10.6412
399903.SZ,20160629,2954.68,19.876,0.6773,10.4611,10.6252
399903.SZ,20160628,2934.804,11.275,0.3857,10.3911,10.5541
399903.SZ,20160627,2923.529,32.028,1.1077,10.3503,10.5127
399903.SZ,20160624,2891.501,-37.549,-1.282,10.2555,10.4163
399903.SZ,20160623,2929.05,-16.558,-0.5621,10.394,10.557
399903.SZ,20160622,2945.608,19.718,0.6739,10.4389,10.6027
399903.SZ,20160621,2925.89,-3.944,-0.1346,10.3653,10.5279
399903.SZ,20160620,2929.834,3.376,0.1154,10.3754,10.5382
399903.SZ,20160617,2926.458,15.119,0.5193,10.3597,10.5222
399903.SZ,20160616,2911.339,-17.991,-0.6142,10.3174,10.4793
399903.SZ,20160615,2929.33,23.5,0.8087,10.3856,10.5485
399903.SZ,20160614,2905.83,11.51,0.3977,10.3148,10.4766
399903.SZ,20160613,2894.32,-72.786,-2.4531,10.2767,10.4379
399903.SZ,20160608,2967.106,-10.485,-0.3521,9.8443,9.9948
399903.SZ,20160607,2977.591,0.441,0.0148,9.8728,10.0237
399903.SZ,20160606,2977.15,-15.944,-0.5327,9.8656,10.0163
399903.SZ,20160603,2993.094,21.93,0.7381,9.8839,10.0349
399903.SZ,20160602,2971.164,0.79,0.0266,9.8231,9.9732
399903.SZ,20160601,2970.374,-15.276,-0.5116,9.8224,9.9725
399903.SZ,20160531,2985.65,85.843,2.9603,9.8698,10.0206
399903.SZ,20160530,2899.807,13.95,0.4834,9.6103,9.7571
399903.SZ,20160527,2885.857,-1.808,-0.0626,9.5628,9.7089
399903.SZ,20160526,2887.665,4.101,0.1422,9.5666,9.7128
399903.SZ,20160525,2883.564,1.374,0.0477,9.5533,9.6993
399903.SZ,20160524,2882.19,-20.528,-0.7072,9.5512,9.6971
399903.SZ,20160523,2902.718,2.537,0.0875,9.5973,9.7439
399903.SZ,20160520,2900.181,12.901,0.4468,9.5771,9.7234
399903.SZ,20160519,2887.28,-7.952,-0.2747,9.5381,9.6838
399903.SZ,20160518,2895.232,-3.121,-0.1077,9.5601,9.7062
399903.SZ,20160517,2898.353,-10.671,-0.3668,9.5864,9.7329
399903.SZ,20160516,2909.024,12.449,0.4298,9.6004,9.747
399903.SZ,20160513,2896.575,-13.393,-0.4602,9.5619,9.708
399903.SZ,20160512,2909.968,9.547,0.3292,9.5902,9.7367
399903.SZ,20160511,2900.421,11.585,0.401,9.575,9.7213
399903.SZ,20160510,2888.836,3.225,0.1118,9.5308,9.6765
399903.SZ,20160509,2885.611,-48.963,-1.6685,9.5256,9.6711
399903.SZ,20160506,2934.574,-66.53,-2.2169,9.7005,9.8488
399903.SZ,20160505,3001.104,0.298,0.0099,9.9027,10.0541
399903.SZ,20160504,3000.806,-7.838,-0.2605,9.8987,10.0499
399903.SZ,20160503,3008.644,40.75,1.373,9.9267,10.0783
399903.SZ,20160429,2967.894,-2.903,-0.0977,9.807,9.9469
399903.SZ,20160428,2970.797,-6.65,-0.2233,9.8128,9.8499
399903.SZ,20160427,2977.447,-13.219,-0.442,9.8319,9.8375
399903.SZ,20160426,2990.666,10.501,0.3524,9.9318,9.8794
399903.SZ,20160425,2980.165,-8.96,-0.2998,9.9052,9.8468
399903.SZ,20160422,2989.125,13.511,0.4541,9.9641,9.8754
399903.SZ,20160421,2975.614,-11.681,-0.391,9.95,9.8523
399903.SZ,20160420,2987.295,-26.086,-0.8657,9.991,9.8978
399903.SZ,20160419,3013.381,6.551,0.2179,10.071,9.983
399903.SZ,20160418,3006.83,-33.674,-1.1075,10.0906,9.9799
399903.SZ,20160415,3040.504,0.285,0.0094,10.2561,10.083
